@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Symphony_No._9_(Beethoven),1026,,Symphony No. 9,11,0.9225497581958335,0.0366908261645104,"Beethoven: Symphony No. 9, ""Choral"", with conductor Zubin Mehta, RCA Red Seal 1984.",0,38,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,42,0.999999965320797,3.426015428463475E-8,"Beethoven: Symphony No. 9, ""Choral"", with conductor Zubin Mehta, RCA Red Seal 1984.",0,38,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Zubin_Mehta,810,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Zubin Mehta,52,1.0,0.0,"Beethoven: Symphony No. 9, ""Choral"", with conductor Zubin Mehta, RCA Red Seal 1984.",0,38,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/RCA_Red_Seal_Records,527,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",RCA Red Seal,65,0.9999999997112354,2.8876657267235896E-10,"Beethoven: Symphony No. 9, ""Choral"", with conductor Zubin Mehta, RCA Red Seal 1984.",0,38,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Italian_Opera_Arias,2,"Wikidata:Q482994,Wikidata:Q386724,Wikidata:Q2188189,Schema:MusicAlbum,Schema:CreativeWork,DBpedia:Work,DBpedia:MusicalWork,DBpedia:Album",Italian Opera Arias,0,0.9999999737781312,0.0,"Italian Opera Arias: Arias by Cilea, Flotow, Giordano, Leoncavallo, Ponchielli, Puccini and Verdi, with conductor Tullio Serafin, RCA Victor 1961.",0,40,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Giuseppe_Verdi,5735,,Verdi,92,1.0,1.459273241469256E-25,"Italian Opera Arias: Arias by Cilea, Flotow, Giordano, Leoncavallo, Ponchielli, Puccini and Verdi, with conductor Tullio Serafin, RCA Victor 1961.",0,40,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,104,0.9999999998815952,1.1706405622601588E-10,"Italian Opera Arias: Arias by Cilea, Flotow, Giordano, Leoncavallo, Ponchielli, Puccini and Verdi, with conductor Tullio Serafin, RCA Victor 1961.",0,40,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Tullio_Serafin,184,,Tullio Serafin,114,1.0,0.0,"Italian Opera Arias: Arias by Cilea, Flotow, Giordano, Leoncavallo, Ponchielli, Puccini and Verdi, with conductor Tullio Serafin, RCA Victor 1961.",0,40,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/RCA_Red_Seal_Records,527,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",RCA Victor,130,0.9415837431518151,0.06180289120839429,"Italian Opera Arias: Arias by Cilea, Flotow, Giordano, Leoncavallo, Ponchielli, Puccini and Verdi, with conductor Tullio Serafin, RCA Victor 1961.",0,40,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Franz_Schubert,4171,,Franz Schubert,0,1.0,3.321816566613837E-19,"Franz Schubert: Winterreise with pianist Geoffrey Parsons, EMI 1983.",0,41,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Winterreise,248,,Winterreise,16,1.0,0.0,"Franz Schubert: Winterreise with pianist Geoffrey Parsons, EMI 1983.",0,41,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Pianist,5869,,pianist,33,0.9351485767917398,0.06934879068868322,"Franz Schubert: Winterreise with pianist Geoffrey Parsons, EMI 1983.",0,41,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Geoffrey_Parsons_(lyricist),80,,Geoffrey Parsons,41,0.5484544618000706,0.8233050847457646,"Franz Schubert: Winterreise with pianist Geoffrey Parsons, EMI 1983.",0,41,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/EMI,10961,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",EMI,59,0.9574787033348537,0.027930436113087174,"Franz Schubert: Winterreise with pianist Geoffrey Parsons, EMI 1983.",0,41,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Franz_Schubert,4171,,Franz Schubert,0,1.0,7.95017534279039E-19,"Franz Schubert: Winterreise with pianist Peter Schaaf, VAI 1995.",0,42,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Winterreise,248,,Winterreise,16,1.0,0.0,"Franz Schubert: Winterreise with pianist Peter Schaaf, VAI 1995.",0,42,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Pianist,5869,,pianist,33,0.9415661221775422,0.06206029323242589,"Franz Schubert: Winterreise with pianist Peter Schaaf, VAI 1995.",0,42,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Video_Artists_International,21,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",VAI,55,0.999998732642901,0.0,"Franz Schubert: Winterreise with pianist Peter Schaaf, VAI 1995.",0,42,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Richard_Strauss,3597,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Richard Strauss,0,1.0,0.0,"Richard Strauss: Enoch Arden, Op. 38, with pianist Marc-André Hamelin, VAI 2006.",0,43,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Enoch_Arden,72,,Enoch Arden,17,0.9999999999496652,2.5121640279193506E-11,"Richard Strauss: Enoch Arden, Op. 38, with pianist Marc-André Hamelin, VAI 2006.",0,43,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Opus_number,3271,,Op.,30,1.0,0.0,"Richard Strauss: Enoch Arden, Op. 38, with pianist Marc-André Hamelin, VAI 2006.",0,43,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Pianist,5869,,pianist,43,0.997906552836895,0.002097827796919283,"Richard Strauss: Enoch Arden, Op. 38, with pianist Marc-André Hamelin, VAI 2006.",0,43,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Hamelin,531,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",Hamelin,63,0.9582674241382901,0.04355003050545997,"Richard Strauss: Enoch Arden, Op. 38, with pianist Marc-André Hamelin, VAI 2006.",0,43,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Video_Artists_International,21,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",VAI,72,0.9999989540734261,0.0,"Richard Strauss: Enoch Arden, Op. 38, with pianist Marc-André Hamelin, VAI 2006.",0,43,== Discography == | === Recital recordings ===
http://dbpedia.org/resource/Laura_Bush,826,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Laura,6,0.5046267874708636,0.5432015641271093,"Kuhn, Laura (ed.).",0,46,== Bibliography ==
http://dbpedia.org/resource/Vickers,1800,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Vickers,1,0.599008598359586,0.5193568917067835,"""Vickers, Jon(athan) Stewart"" in Baker's Student Encyclopedia of Music: R-Z, p. 1952.",1,46,== Bibliography ==
http://dbpedia.org/resource/John_Gilbert_Baker,359,,Baker,33,0.8823095067441161,0.061327752076126126,"""Vickers, Jon(athan) Stewart"" in Baker's Student Encyclopedia of Music: R-Z, p. 1952.",1,46,== Bibliography ==
http://dbpedia.org/resource/Polikarpov_R-Z,29,"Wikidata:Q11436,Schema:Product,DBpedia:MeanOfTransportation,DBpedia:Aircraft",R-Z,72,0.9999999999999147,0.0,"""Vickers, Jon(athan) Stewart"" in Baker's Student Encyclopedia of Music: R-Z, p. 1952.",1,46,== Bibliography ==
http://dbpedia.org/resource/Cengage,383,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:Publisher",Schirmer Books,0,0.9989443438895546,0.001056771697045964,"Schirmer Books, 1999.",2,46,== Bibliography ==
http://dbpedia.org/resource/International_Standard_Book_Number,2511,,ISBN,0,0.9999999999987921,0.0,ISBN 0-02-865315-7,3,46,== Bibliography ==
http://dbpedia.org/resource/Normans,6067,"Wikidata:Q41710,DBpedia:EthnicGroup",Norman,21,0.8301031892859475,0.17136977588144753,"Macdonnell, W.M. and Norman, Barbara.",0,47,== Bibliography ==
http://dbpedia.org/resource/Barbara_Gordon,1315,"Wikidata:Q95074,Wikidata:Q24229398,DUL:Agent,DBpedia:FictionalCharacter,DBpedia:Agent,DBpedia:ComicsCharacter",Barbara,29,0.41324026149733417,0.7224509690785298,"Macdonnell, W.M. and Norman, Barbara.",0,47,== Bibliography ==
http://dbpedia.org/resource/Vickers,1800,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Vickers,1,0.9574865074272565,0.014170624744072349,"""Vickers, Jonathan Stewart"".",1,47,== Bibliography ==
http://dbpedia.org/resource/Jonathan_Stewart,108,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q14128148,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:GridironFootballPlayer,DBpedia:Athlete,DBpedia:Agent,DBpedia:AmericanFootballPlayer",Jonathan Stewart,10,0.9999999601550237,3.980597977013034E-8,"""Vickers, Jonathan Stewart"".",1,47,== Bibliography ==
http://dbpedia.org/resource/The_Canadian_Encyclopedia,1288,,The Canadian Encyclopedia,0,1.0,0.0,The Canadian Encyclopedia,2,47,== Bibliography ==
http://dbpedia.org/resource/Jon_Vickers,155,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Jon Vickers,0,0.9999999886153718,1.1380898575328975E-8,"Jon Vickers: A Hero's Life by Jeannie Williams, Northeastern University Press, 1999.",0,48,== Bibliography ==
http://dbpedia.org/resource/I_Dream_of_Jeannie,660,"Wikidata:Q386724,Wikidata:Q15416,Schema:CreativeWork,DBpedia:Work,DBpedia:TelevisionShow",Jeannie,30,0.999999945354746,5.431487969576963E-8,"Jon Vickers: A Hero's Life by Jeannie Williams, Northeastern University Press, 1999.",0,48,== Bibliography ==
http://dbpedia.org/resource/University_Press_of_New_England,226,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:Publisher",Northeastern University Press,48,1.0,0.0,"Jon Vickers: A Hero's Life by Jeannie Williams, Northeastern University Press, 1999.",0,48,== Bibliography ==
http://dbpedia.org/resource/International_Standard_Book_Number,2511,,ISBN,0,0.9999999999987921,0.0,ISBN 1-55553-408-2,1,48,== Bibliography ==
http://dbpedia.org/resource/Interview,1692,,Interview,0,0.9980108404293629,0.0019903183441035656,"Interview with Jon Vickers by Bruce Duffie (originally published 1981 in Wagner News, the newsletter of the Wagner Society of America)",0,50,== External links ==
http://dbpedia.org/resource/Jon_Vickers,155,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Jon Vickers,15,0.9999999998813394,1.1861808751409768E-10,"Interview with Jon Vickers by Bruce Duffie (originally published 1981 in Wagner News, the newsletter of the Wagner Society of America)",0,50,== External links ==
http://dbpedia.org/resource/Richard_Wagner,7516,,Wagner,73,0.9979261607290946,0.002061284238300035,"Interview with Jon Vickers by Bruce Duffie (originally published 1981 in Wagner News, the newsletter of the Wagner Society of America)",0,50,== External links ==
http://dbpedia.org/resource/International_Association_of_Wagner_Societies,40,,Wagner Society,108,0.9999999999380975,0.0,"Interview with Jon Vickers by Bruce Duffie (originally published 1981 in Wagner News, the newsletter of the Wagner Society of America)",0,50,== External links ==
http://dbpedia.org/resource/Jon_Vickers,155,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Jon Vickers,0,0.9999999819856528,1.8008428737157364E-8,Jon Vickers wagneropera.net,0,51,== External links ==
http://dbpedia.org/resource/Jon_Vickers,155,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Jon Vickers,0,0.9999999819856528,1.8008428737157493E-8,Jon Vickers at IMDb,0,52,== External links ==
http://dbpedia.org/resource/IMDb,13600,"Wikidata:Q386724,Schema:WebSite,Schema:CreativeWork,DBpedia:Work,DBpedia:Website",IMDb,15,0.9999999953306613,0.0,Jon Vickers at IMDb,0,52,== External links ==
http://dbpedia.org/resource/YouTube,53699,"Wikidata:Q386724,Schema:WebSite,Schema:CreativeWork,DBpedia:Work,DBpedia:Website",YouTube,3,0.999986783591756,1.2774545537349027E-5,On YouTube as Otello,0,53,== External links ==
http://dbpedia.org/resource/Otello,1266,,Otello,14,0.9999213936340432,4.946731643746945E-5,On YouTube as Otello,0,53,== External links ==
http://dbpedia.org/resource/YouTube,53699,"Wikidata:Q386724,Schema:WebSite,Schema:CreativeWork,DBpedia:Work,DBpedia:Website",YouTube,17,0.99999149688066,8.181513336203362E-6,Singing MESSIAH (YouTube),0,54,== External links ==
http://dbpedia.org/resource/Sigmund,288,,Siegmund,0,0.997034585686824,0.0029034183026674077,Siegmund in DIE WALKURE,0,55,== External links ==
http://dbpedia.org/resource/Die_Walküre,1078,,DIE WALKURE,12,0.9999995062496592,0.0,Siegmund in DIE WALKURE,0,55,== External links ==
